date,AGG,ANGL,BND,BNDX,BWX,CMF,CORP,CWB,EMB,FALN,FENY,FHLC,FIDU,FNCL,FREL,FSTA,FTEC,FUTY,HYG,HYLB,IAGG,ICVT,IDU,IGLB,IGOV,IYE,IYF,IYH,IYJ,IYK,IYR,IYW,JNK,MBB,MUB,PFF,PFFD,SCHQ,SCHZ,SCYB,SPAB,SPBO,SPHY,SPLB,SPMB,SPTL,TFI,USHY,USIG,VCLT,VDC,VDE,VFH,VGLT,VGT,VHT,VIS,VMBS,VNQ,VPU,VTC,VTEB,VTEC,VWOB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV
2024-07-01,96.25,28.11,71.45,48.42,21.34,56.65,94.36,71.9,87.75,26.01,25.07,68.28,64.53,58.01,25.07,47.12,173.13,43.67,76.72,35.26,49.77,78.33,87.2,49.38,38.6,47.96,94.86,60.96,118.32,65.28,86.93,152.02,93.65,90.85,106.13,31.28,19.59,32.17,22.6,25.65,24.86,28.45,23.04,22.25,21.35,26.69,45.6,36.06,49.82,74.85,201.77,127.56,100.08,56.52,72.7813,264.75,232.12,44.9,82.97,146.64,75.09,49.93,98.97,62.4,45.6,41.2,120.56,113.97,76.04,38.04,33.835,144.93
2024-07-02,96.57,28.19,71.66,48.52,21.35,56.81,94.69,72.01,88.18,26.11,25.09,68.0,64.96,58.65,25.19,47.42,174.32,43.84,76.93,35.36,49.88,78.51,87.51,49.82,38.52,47.95,95.66,60.71,119.24,65.46,87.26,153.06,93.98,91.13,106.43,31.41,19.65,32.38,22.66,25.69,24.93,28.58,23.13,22.44,21.39,26.87,45.69,36.15,50.05,75.56,202.93,127.69,101.14,56.91,73.265,263.76,233.72,45.01,83.36,147.4,75.42,50.07,99.09,62.65,45.565,41.68,121.22,114.54,76.57,38.2,34.01,144.4
2024-07-03,97.09,28.31,72.07,48.66,21.55,57.02,95.17,72.06,88.87,26.23,25.2,67.43,65.15,58.52,25.2,47.33,176.25,44.08,77.2,35.45,50.04,78.63,88.05,50.29,38.93,48.19,95.38,60.29,119.63,65.34,87.22,154.75,94.2,91.64,106.71,31.68,19.75,32.8,22.795,25.79,25.07,28.76,23.19,22.67,21.51,27.23,45.82,36.26,50.34,76.3,202.5,128.28,100.76,57.65,74.1113,261.88,234.91,45.26,83.28,148.33,75.91,50.16,99.4,63.15,45.765,41.55,121.66,116.085,76.44,38.16,34.215,143.3
2024-07-05,97.58,28.45,72.4,48.76,21.64,57.05,95.66,72.21,89.45,26.35,24.81,68.02,64.91,58.3,25.27,47.77,177.13,44.19,77.43,35.56,50.1,78.74,88.16,50.67,39.3,47.43,95.03,60.78,119.26,65.68,87.47,156.17,94.59,92.24,106.97,31.66,19.78,33.01,22.895,25.85,25.2,28.9,23.27,22.82,21.66,27.4,45.9,36.38,50.55,76.82,204.56,126.15,100.56,58.06,74.4888,263.92,233.86,45.53,83.51,148.35,76.24,50.25,99.65,63.54,45.05,41.54,121.22,116.44,77.38,38.3,34.275,144.41
2024-07-08,97.61,28.44,72.4,48.78,21.63,57.03,95.78,72.33,89.43,26.35,24.72,68.05,65.07,58.26,25.3,47.72,178.66,44.22,77.41,35.54,50.12,78.93,88.23,50.71,39.23,47.24,95.06,60.69,119.24,65.54,87.78,156.96,94.49,92.2,107.03,31.59,19.74,33.09,22.905,25.83,25.19,28.89,23.25,22.86,21.67,27.45,45.9,36.36,50.56,76.88,204.22,125.64,100.32,58.16,74.9888,263.64,234.03,45.54,83.78,148.48,76.25,50.24,99.53,63.52,44.775,41.43,121.37,117.235,77.26,38.39,34.31,144.25
2024-07-09,97.52,28.43,72.37,48.74,21.57,57.05,95.59,72.14,89.15,26.34,24.47,68.26,64.64,58.6,25.31,47.51,177.99,44.35,77.32,35.52,50.05,78.84,88.51,50.54,38.99,46.83,95.84,60.97,118.76,65.27,87.76,156.65,94.43,92.23,106.97,31.39,19.61,32.97,22.88,25.85,25.18,28.85,23.24,22.78,21.7,27.35,45.9,36.34,50.48,76.62,203.35,124.5,101.01,57.96,74.8288,264.96,232.72,45.6,83.76,148.87,76.13,50.27,99.57,63.32,44.38,41.75,120.84,117.14,77.06,38.4,34.41,144.95
2024-07-10,97.62,28.47,72.43,48.85,21.6,57.04,95.73,72.42,89.57,26.4,24.64,68.9,65.29,58.92,25.52,47.71,180.39,44.76,77.5,35.59,50.15,79.01,89.28,50.72,39.17,47.15,96.7,61.59,119.45,65.65,88.44,158.73,94.61,92.32,106.86,31.57,19.71,33.05,22.915,25.845,25.2,28.9,23.28,22.86,21.7,27.43,45.93,36.4,50.57,76.88,204.15,125.34,101.53,58.11,75.8563,267.55,235.02,45.62,84.38,150.33,76.24,50.22,99.63,63.56,44.68,41.91,121.92,118.84,77.4,38.67,34.735,146.32
2024-07-11,98.12,28.59,72.79,48.94,21.77,57.23,96.19,73.06,90.09,26.51,24.94,69.66,66.28,59.63,26.24,47.76,176.69,45.65,77.78,35.73,50.26,79.68,90.8,51.06,39.47,47.72,97.71,62.05,121.1,65.88,90.88,154.85,94.95,92.81,107.2,31.92,19.93,33.38,23.01,25.945,25.34,29.04,23.35,23.02,21.82,27.7,46.06,36.55,50.8,77.42,204.46,126.95,102.73,58.67,74.395,270.15,238.74,45.86,86.8,153.24,76.61,50.41,99.84,63.94,45.145,42.24,123.47,115.865,77.11,39.7,35.37,147.35
2024-07-12,98.39,28.71,72.98,48.99,21.88,57.34,96.52,73.55,90.26,26.61,25.01,70.09,66.79,59.76,26.44,47.95,178.65,45.98,77.98,35.82,50.29,80.19,91.49,51.33,39.72,47.88,97.94,62.46,122.19,66.37,91.64,155.91,95.24,93.12,107.34,31.97,19.94,33.49,23.09,26.035,25.4,29.14,23.43,23.13,21.89,27.79,46.11,36.65,50.99,77.84,205.3,127.32,102.99,58.86,75.0875,272.12,240.35,46.04,87.46,154.62,76.85,50.49,99.97,64.1,45.26,42.38,124.18,116.9,77.45,39.99,35.63,148.27
2024-07-15,98.05,28.66,72.75,49.04,21.86,57.25,96.11,73.66,89.89,26.55,25.42,69.88,67.42,60.69,26.6,47.65,179.48,44.93,77.99,35.82,50.3,80.42,89.65,50.86,39.61,48.5,99.44,62.26,123.3,65.8,92.06,156.68,95.24,92.77,107.24,31.94,19.95,33.18,23.02,26.01,25.31,29.01,23.43,22.92,21.81,27.53,46.01,36.65,50.77,77.13,204.08,129.42,104.62,58.31,75.4725,271.29,242.39,45.87,88.05,151.05,76.57,50.43,99.88,63.85,45.945,43.0,125.07,117.11,77.0,40.16,34.765,147.75
2024-07-16,98.45,28.79,73.03,49.22,21.91,57.34,96.92,74.27,90.29,26.69,25.53,71.04,69.25,61.65,26.94,48.13,179.75,45.36,78.29,35.98,50.49,81.25,90.52,51.38,39.69,48.7,100.78,63.12,126.18,66.59,93.19,156.23,95.62,93.09,107.41,31.98,19.99,33.58,23.1,26.13,25.41,29.16,23.52,23.15,21.86,27.86,46.14,36.8,51.0,77.89,206.0,129.94,106.15,59.01,75.5638,275.73,249.26,46.0,89.13,152.41,76.92,50.53,100.0,64.07,46.15,43.49,128.19,116.72,77.74,40.54,35.035,149.86
2024-07-17,98.52,28.75,73.1,49.2,22.0,57.36,96.59,73.58,89.97,26.68,25.72,71.13,68.24,62.07,27.14,48.73,173.27,45.39,78.2,35.92,50.42,80.58,90.64,51.41,39.88,49.08,101.36,63.28,125.17,67.76,93.8,150.34,95.51,93.25,107.5,31.94,19.9,33.61,23.12,26.095,25.43,29.17,23.5,23.17,21.89,27.89,46.14,36.75,51.02,77.98,208.62,130.95,106.9,59.07,72.8413,276.2,245.56,46.1,89.74,152.53,76.94,50.51,100.0,63.87,46.61,43.82,126.55,112.18,78.74,40.9,35.055,150.54
2024-07-18,98.25,28.68,72.91,49.14,21.88,57.31,96.33,73.11,89.5,26.61,25.75,69.45,67.69,61.22,26.89,48.47,172.4,45.34,78.04,35.86,50.42,79.76,90.48,51.06,39.68,49.18,99.96,61.8,124.29,67.43,93.1,149.63,95.29,93.0,107.36,31.87,19.9,33.4,23.06,26.065,25.37,29.06,23.45,23.02,21.85,27.71,46.13,36.69,50.85,77.48,207.36,131.06,105.41,58.65,72.4625,269.53,243.34,45.98,88.95,152.51,76.68,50.5,100.0,63.53,46.695,43.29,125.56,112.19,78.35,40.56,35.025,147.12
2024-07-19,98.05,28.63,72.72,49.08,21.81,57.25,95.96,73.16,89.26,26.6,25.49,69.8,67.23,60.75,26.83,48.3,170.35,45.4,77.98,35.84,50.4,79.85,90.52,50.79,39.55,48.65,99.24,62.15,123.23,67.23,92.91,148.01,95.21,92.81,107.18,31.85,19.88,33.2,23.01,26.05,25.31,28.98,23.44,22.89,21.81,27.55,46.08,36.66,50.72,77.03,206.8,129.61,104.54,58.36,71.6025,270.9,242.0,45.88,88.79,152.6,76.47,50.41,99.85,63.41,46.185,42.85,124.87,110.435,78.09,40.51,35.065,147.87
2024-07-22,98.01,28.74,72.69,49.04,21.81,57.25,96.03,73.61,89.66,26.67,25.33,70.33,68.08,61.15,27.1,48.32,173.59,45.81,78.27,35.95,50.36,80.44,91.26,50.71,39.42,48.37,99.89,62.52,124.58,67.07,93.81,151.02,95.54,92.79,107.23,31.92,19.89,33.09,22.995,26.135,25.29,28.97,23.53,22.85,21.8,27.46,46.08,36.78,50.7,76.91,206.92,128.95,105.33,58.17,73.0288,272.74,245.1,45.84,89.71,153.78,76.46,50.44,99.89,63.61,45.895,43.09,126.14,113.05,78.14,40.91,35.36,148.72
2024-07-23,98.0,28.75,72.7,49.08,21.85,57.26,95.95,73.71,89.69,26.62,24.96,70.34,68.11,61.31,27.09,48.15,173.37,45.51,78.28,35.98,50.42,80.39,90.52,50.61,39.64,47.62,100.22,62.49,124.48,66.71,93.69,150.73,95.58,92.71,107.32,31.85,19.85,33.08,23.0,26.13,25.3,28.96,23.52,22.81,21.8,27.46,46.08,36.79,50.69,76.75,206.15,127.04,105.57,58.15,72.8938,272.9,245.08,45.87,89.64,152.99,76.4,50.46,99.87,63.65,45.165,43.17,125.9,112.6,77.86,40.84,35.14,148.63
2024-07-24,97.7,28.59,72.49,48.98,21.83,57.16,95.62,72.79,89.11,26.54,24.93,70.8,66.55,60.47,26.68,48.1,166.66,46.02,78.03,35.86,50.3,79.79,91.42,50.1,39.38,47.66,99.12,63.04,121.59,67.14,92.2,144.27,95.24,92.56,107.02,31.54,19.67,32.78,22.925,26.065,25.23,28.82,23.45,22.56,21.75,27.2,45.99,36.68,50.47,75.95,205.84,126.82,104.07,57.61,70.0325,274.75,239.28,45.74,88.32,154.66,76.08,50.34,99.8,63.25,45.17,42.58,123.19,107.94,77.79,40.28,35.535,149.87
2024-07-25,97.97,28.6,72.65,49.09,21.85,57.21,95.84,72.7,89.26,26.55,25.3,70.56,67.05,60.79,26.59,48.12,165.16,45.69,78.04,35.88,50.45,79.34,90.07,50.43,39.66,48.25,99.77,62.66,122.54,67.49,91.89,142.95,95.28,92.73,107.06,31.63,19.7,33.0,22.975,26.05,25.28,28.9,23.46,22.72,21.78,27.39,46.03,36.7,50.63,76.43,206.06,128.65,104.73,58.01,69.3738,273.55,241.28,45.8,88.03,153.5,76.32,50.36,99.87,63.3,45.95,42.74,124.18,106.785,77.7,40.06,35.24,149.12
2024-07-26,98.32,28.69,72.94,49.23,21.96,57.31,96.2,73.01,89.76,26.63,25.4,70.97,68.24,61.61,27.06,48.67,166.98,46.11,78.29,35.96,50.64,79.74,90.82,50.83,39.68,48.53,101.19,63.03,124.78,68.37,93.44,144.54,95.54,93.12,107.29,31.8,19.82,33.23,23.075,26.155,25.39,29.04,23.52,22.9,21.86,27.58,46.1,36.8,50.84,77.04,208.29,129.2,106.29,58.44,70.195,275.43,245.61,46.01,89.57,154.92,76.62,50.44,99.9,63.7,46.095,43.41,126.3,108.14,78.49,40.73,35.585,149.96
2024-07-29,98.48,28.71,73.03,49.36,21.96,57.37,96.35,73.04,89.91,26.66,25.17,70.99,68.1,61.45,27.2,48.64,166.34,46.29,78.22,35.94,50.75,79.94,91.2,50.97,39.67,48.08,100.65,63.02,124.96,68.55,94.04,144.14,95.45,93.27,107.32,31.72,19.77,33.39,23.105,26.11,25.42,29.1,23.49,22.96,21.92,27.71,46.12,36.75,50.94,77.27,208.36,128.01,105.9,58.7,69.9363,275.47,244.99,46.08,90.03,155.52,76.74,50.44,99.97,63.78,45.7,43.35,126.08,107.66,78.52,40.99,35.745,150.05
2024-07-30,98.58,28.71,73.12,49.43,21.98,57.35,96.45,72.95,90.03,26.67,25.55,71.04,68.16,62.1,27.44,48.47,163.07,46.51,78.26,35.96,50.76,79.82,91.68,51.01,39.76,48.7,101.72,63.01,125.62,68.21,94.68,141.39,95.47,93.37,107.41,31.73,19.77,33.49,23.125,26.115,25.44,29.12,23.5,22.97,21.92,27.8,46.11,36.76,50.97,77.3,207.54,129.93,107.02,58.9,68.6013,275.74,245.49,46.11,90.73,156.38,76.86,50.48,99.98,63.84,46.41,43.85,126.45,104.955,77.99,41.29,35.93,150.18
2024-07-31,99.11,28.89,73.52,49.61,22.22,57.43,96.89,73.55,90.45,26.79,25.68,70.75,69.03,62.01,27.33,48.38,168.98,47.04,78.54,36.1,50.96,80.3,92.82,51.41,39.92,49.01,101.29,62.83,127.2,67.9,94.43,146.33,95.84,93.92,107.68,31.71,19.75,33.87,23.26,26.22,25.58,29.26,23.59,23.17,22.06,28.11,46.24,36.9,51.23,77.98,207.36,130.67,106.89,59.51,71.0013,274.68,248.34,46.37,90.41,158.02,77.23,50.6,100.14,64.16,46.605,43.74,127.86,109.4,77.85,41.19,36.395,149.63
2024-08-01,99.22,28.69,73.57,49.58,22.19,57.5,96.81,72.65,90.01,26.67,24.98,71.46,67.62,60.94,27.63,48.8,163.02,47.89,77.96,35.83,51.02,79.38,94.49,51.42,40.03,47.74,99.49,63.57,125.02,68.79,95.52,141.77,95.09,94.02,107.58,31.65,19.86,34.04,23.27,25.995,25.61,29.24,23.4,23.17,22.1,28.26,46.23,36.64,51.18,77.96,208.97,127.19,105.02,59.86,68.435,277.21,243.3,46.38,91.32,160.96,77.17,50.58,100.19,63.83,45.37,43.12,125.49,105.32,78.57,41.83,37.05,151.16
2024-08-02,100.33,28.61,74.41,49.88,22.6,57.8,97.51,71.82,90.61,26.58,24.28,71.16,66.06,59.43,27.6,49.1,158.74,47.98,77.7,35.71,51.38,78.28,94.68,52.16,40.46,46.43,96.64,63.34,122.26,69.64,95.61,138.18,94.79,95.22,108.26,31.63,19.82,35.02,23.555,25.92,25.91,29.49,23.33,23.5,22.36,29.06,46.65,36.52,51.63,79.09,210.14,123.41,102.35,61.54,66.7563,275.91,237.32,46.96,91.27,161.08,77.88,50.97,100.83,64.29,44.2,42.06,122.73,102.36,79.26,41.86,37.11,150.86
2024-08-05,100.25,28.4,74.34,49.89,22.75,57.95,97.42,71.19,89.69,26.43,23.72,69.26,64.72,57.69,26.77,48.1,153.33,46.67,77.22,35.47,51.38,77.24,92.16,52.03,40.82,45.44,93.83,61.7,119.44,68.32,92.9,133.32,94.19,95.08,108.2,31.18,19.48,35.14,23.53,25.775,25.89,29.42,23.18,23.45,22.31,29.17,46.65,36.3,51.51,78.9,206.0,120.8,99.27,61.86,64.42,268.95,232.33,46.84,88.66,156.88,77.76,50.89,101.0,63.69,43.225,40.84,120.6,98.95,77.7,40.65,36.13,146.83
2024-08-06,99.65,28.54,73.88,49.63,22.62,57.89,97.12,71.45,89.39,26.51,23.84,69.56,65.4,58.43,27.33,48.44,154.84,47.03,77.51,35.63,51.36,78.05,92.94,51.46,40.59,45.73,95.2,61.94,120.62,68.57,94.84,134.59,94.56,94.5,108.02,31.33,19.56,34.46,23.39,25.845,25.73,29.28,23.27,23.19,22.18,28.6,46.55,36.44,51.25,78.04,207.21,121.28,100.67,60.58,65.06,270.13,234.35,46.52,90.41,157.97,77.3,50.81,101.01,63.42,43.49,41.5,122.05,100.295,78.24,41.55,36.435,147.51
2024-08-07,99.35,28.56,73.7,49.55,22.52,57.61,96.66,71.21,89.58,26.51,23.94,68.82,64.95,58.42,27.15,48.42,152.9,47.25,77.66,35.69,51.07,77.33,93.56,51.13,40.42,45.93,95.23,61.4,119.94,68.78,94.01,133.16,94.7,94.27,107.64,31.48,19.59,34.19,23.31,25.945,25.65,29.16,23.29,23.02,22.14,28.38,46.32,36.47,51.08,77.5,207.45,121.85,100.61,60.1,64.3037,267.29,233.35,46.39,89.79,158.77,77.0,50.63,100.49,63.59,43.665,41.55,121.46,98.67,78.32,41.25,36.64,146.01
2024-08-08,99.2,28.63,73.59,49.57,22.51,57.38,96.62,71.89,90.0,26.61,24.47,70.39,66.39,59.35,27.41,48.88,158.38,47.33,77.98,35.83,51.11,78.71,93.7,51.13,40.52,46.92,96.84,62.9,122.35,68.79,95.01,137.92,95.07,94.09,107.48,31.58,19.72,33.96,23.29,26.015,25.62,29.17,23.39,23.02,22.09,28.22,46.23,36.6,51.1,77.5,209.27,124.54,102.38,59.77,66.5313,273.24,238.65,46.31,90.67,159.0,77.02,50.52,100.21,63.91,44.605,42.22,124.26,102.355,79.03,41.6,36.68,149.24
2024-08-09,99.55,28.68,73.85,49.74,22.63,57.51,97.06,72.18,90.4,26.67,24.52,70.77,66.44,59.63,27.52,48.85,159.05,47.44,77.97,35.81,51.26,79.0,93.85,51.57,40.55,47.01,97.36,63.29,122.46,68.63,95.44,138.88,95.05,94.38,107.69,31.57,19.71,34.32,23.365,26.01,25.71,29.29,23.39,23.22,22.17,28.49,46.28,36.6,51.3,78.15,209.11,124.66,102.76,60.34,66.955,274.47,238.46,46.48,91.09,159.46,77.3,50.6,100.33,64.17,44.705,42.4,124.28,102.815,79.15,41.81,36.805,149.98
2024-08-12,99.72,28.69,73.98,49.79,22.65,57.58,97.25,72.02,90.5,26.66,24.65,70.46,65.98,59.27,27.33,48.54,160.03,47.54,78.02,35.84,51.28,78.81,94.0,51.66,40.55,47.33,96.78,63.01,121.77,68.02,94.79,139.66,95.08,94.54,107.8,31.37,19.63,34.46,23.41,25.99,25.76,29.33,23.4,23.27,22.2,28.59,46.35,36.64,51.38,78.28,207.84,125.49,102.19,60.55,67.3025,273.51,237.38,46.58,90.42,159.68,77.46,50.65,100.41,64.22,44.925,42.18,123.65,103.655,78.75,41.56,36.87,149.41
2024-08-13,100.12,28.85,74.26,49.9,22.76,57.65,97.72,72.44,90.99,26.78,24.44,71.3,66.77,59.83,27.55,48.85,164.72,47.79,78.38,36.02,51.37,79.05,94.5,52.15,40.96,46.87,97.64,63.78,123.23,68.5,95.52,143.58,95.55,94.81,107.92,31.64,19.77,34.7,23.495,26.08,25.85,29.51,23.5,23.48,22.28,28.79,46.41,36.8,51.66,79.05,209.05,124.32,103.19,60.95,69.2475,276.79,239.95,46.76,91.21,160.48,77.9,50.73,100.49,64.56,44.49,42.53,124.95,106.84,79.11,41.85,37.085,151.22
2024-08-14,100.3,28.91,74.4,49.94,22.78,57.73,98.01,72.3,91.19,26.87,24.58,71.54,67.13,60.55,27.63,49.08,165.42,47.78,78.52,36.08,51.42,79.21,94.56,52.51,40.93,47.16,99.04,64.04,123.79,68.95,95.9,144.08,95.77,94.91,108.07,31.77,19.9,34.89,23.535,26.18,25.89,29.61,23.53,23.68,22.3,28.93,46.48,36.88,51.8,79.67,210.14,124.95,104.25,61.29,69.5525,277.41,240.63,46.8,91.45,160.4,78.15,50.8,100.59,64.66,44.75,43.05,125.46,107.425,79.47,42.0,37.06,151.76
2024-08-15,99.88,28.95,74.09,49.8,22.62,57.54,97.76,72.89,91.16,26.91,24.9,72.04,68.13,61.23,27.61,49.61,169.86,47.79,78.59,36.13,51.25,79.82,94.63,52.39,40.69,47.78,99.91,64.45,125.68,68.91,95.61,147.71,95.86,94.63,107.72,31.73,19.88,34.56,23.44,26.215,25.79,29.53,23.57,23.6,22.21,28.69,46.32,36.91,51.66,79.42,212.33,126.62,105.52,60.77,71.4238,279.78,244.56,46.61,91.38,160.62,77.91,50.64,100.32,64.7,45.285,43.45,127.15,110.515,80.29,41.88,37.055,152.71
2024-08-16,100.12,29.07,74.25,49.85,22.77,57.58,97.97,73.1,91.53,27.01,24.85,72.11,67.89,61.58,27.61,49.7,170.26,48.0,78.84,36.26,51.3,80.1,94.89,52.55,40.87,47.7,100.61,64.53,125.58,69.16,95.64,147.98,96.18,94.84,107.79,31.93,19.99,34.67,23.49,26.3,25.85,29.6,23.64,23.7,22.27,28.8,46.36,37.02,51.79,79.73,213.0,126.53,106.2,60.97,71.5888,279.94,244.2,46.74,91.33,161.24,78.1,50.68,100.42,64.95,45.235,43.77,126.97,110.7,80.51,41.86,37.22,152.87
2024-08-19,100.23,29.13,74.34,49.82,22.88,57.58,98.12,73.46,91.81,27.07,25.01,72.73,68.37,61.98,27.82,49.92,172.56,48.31,78.97,36.28,51.31,80.57,95.57,52.78,41.1,48.01,101.3,64.98,126.18,69.44,96.37,150.0,96.33,94.95,107.85,31.96,20.04,34.84,23.525,26.345,25.87,29.65,23.69,23.79,22.3,28.92,46.36,37.09,51.87,80.05,213.69,127.28,106.9,61.24,72.5863,282.15,245.88,46.78,92.09,162.26,78.25,50.7,100.42,65.18,45.54,44.01,127.74,112.525,80.78,42.11,37.465,153.8
2024-08-20,100.53,29.12,74.56,49.91,23.03,57.71,98.39,73.34,92.03,27.07,24.37,72.93,68.09,61.65,27.82,50.06,171.94,48.2,78.9,36.27,51.4,80.22,95.42,52.99,41.34,46.76,100.72,65.23,125.93,69.68,96.35,149.53,96.27,95.19,107.91,32.04,20.08,35.09,23.59,26.31,25.96,29.73,23.67,23.89,22.37,29.14,46.46,37.06,52.0,80.37,214.35,124.06,106.33,61.71,72.3438,282.89,244.74,46.9,91.98,161.87,78.49,50.76,100.64,65.31,44.34,43.87,127.39,112.13,81.18,42.15,37.385,154.42
2024-08-21,100.72,29.16,74.72,49.98,23.08,57.69,98.6,73.58,92.3,27.12,24.38,73.18,68.66,61.71,27.94,50.43,173.04,48.51,79.08,36.34,51.43,80.54,96.05,53.12,41.62,46.79,100.72,65.36,126.75,69.92,96.69,150.39,96.43,95.4,108.02,32.21,20.16,35.13,23.64,26.365,26.01,29.78,23.72,23.94,22.43,29.16,46.49,37.14,52.1,80.56,216.04,124.02,106.3,61.76,72.755,283.94,246.52,47.03,92.47,163.03,78.64,50.78,100.58,65.48,44.415,43.8,128.16,112.79,81.73,42.29,37.65,154.68
2024-08-22,100.31,29.11,74.42,49.82,22.87,57.57,98.31,73.47,91.53,27.07,24.42,73.03,68.49,61.86,28.04,50.35,169.71,48.44,78.98,36.29,51.32,80.55,95.99,52.77,41.2,46.91,101.26,65.37,126.6,69.84,97.06,147.36,96.35,95.08,107.81,32.16,20.1,34.81,23.54,26.34,25.91,29.68,23.69,23.79,22.35,28.9,46.42,37.1,51.92,80.01,215.64,124.27,106.73,61.19,71.2325,283.58,246.13,46.84,92.74,162.79,78.3,50.7,100.46,64.99,44.53,44.05,128.0,110.195,81.61,42.55,37.605,154.78
2024-08-23,100.77,29.25,74.75,49.96,23.18,57.79,98.69,74.14,92.52,27.18,24.84,73.54,69.42,62.71,28.64,50.52,172.53,48.6,79.4,36.48,51.48,81.18,96.2,53.16,41.64,47.66,102.41,65.7,127.87,70.01,99.14,149.38,96.86,95.55,108.12,32.37,20.23,35.02,23.66,26.46,26.02,29.84,23.81,23.97,22.47,29.07,46.54,37.28,52.19,80.66,216.33,126.37,108.02,61.55,72.5013,285.4,249.49,47.04,94.78,163.31,78.78,50.81,100.89,65.61,45.195,44.43,129.28,111.98,81.84,43.37,37.71,155.45
2024-08-26,100.68,29.2,74.67,49.88,23.1,57.76,98.7,74.07,92.33,27.15,25.09,73.48,69.36,62.87,28.66,50.89,170.72,48.9,79.24,36.42,51.4,81.06,96.72,53.07,41.61,48.13,102.73,65.61,127.97,70.35,98.99,147.96,96.69,95.49,108.02,32.34,20.25,34.95,23.62,26.445,26.0,29.8,23.78,23.91,22.42,29.02,46.5,37.23,52.15,80.45,217.84,127.56,108.3,61.44,71.815,284.96,249.34,47.02,94.74,164.21,78.65,50.76,100.78,65.51,45.6,44.57,129.14,110.575,82.42,43.34,37.955,155.37
2024-08-27,100.71,29.18,74.67,49.85,23.11,57.7,98.63,74.16,92.21,27.15,24.84,73.5,69.25,63.04,28.67,50.92,171.58,48.55,79.29,36.44,51.33,81.29,96.04,52.96,41.51,47.69,102.97,65.75,127.98,70.29,99.21,148.58,96.73,95.55,107.98,32.37,20.25,34.87,23.635,26.44,25.98,29.79,23.78,23.87,22.46,28.95,46.46,37.23,52.12,80.29,218.1,126.34,108.64,61.33,72.15,285.5,248.63,47.03,94.88,163.06,78.63,50.75,100.64,65.46,45.175,44.8,129.22,111.245,82.62,43.45,37.655,155.61
2024-08-28,100.62,29.17,74.62,49.83,22.99,57.64,98.52,73.85,92.06,27.11,24.68,73.55,69.15,63.16,28.59,50.71,169.41,48.54,79.25,36.4,51.33,80.85,96.08,52.8,41.48,47.35,103.31,65.77,127.73,70.31,98.86,146.71,96.74,95.52,107.84,32.39,20.25,34.85,23.61,26.435,25.97,29.75,23.76,23.8,22.44,28.92,46.41,37.25,52.05,80.04,217.3,125.47,108.93,61.25,71.1988,285.41,248.28,47.01,94.51,163.01,78.53,50.69,100.65,65.33,44.885,44.91,129.16,109.71,82.27,43.3,37.655,155.79
2024-08-29,100.49,29.16,74.51,49.8,22.95,57.69,98.39,74.04,92.02,27.13,24.99,73.82,69.54,63.73,28.47,50.49,168.84,48.79,79.33,36.47,51.31,81.14,96.54,52.68,41.26,47.91,103.9,66.0,128.98,70.25,98.53,146.11,96.8,95.3,107.84,32.51,20.34,34.72,23.585,26.46,25.94,29.72,23.8,23.73,22.4,28.83,46.42,37.27,51.99,79.82,216.22,127.09,109.79,61.05,71.0088,286.47,249.93,46.91,94.22,163.83,78.46,50.72,100.63,65.27,45.47,45.31,130.07,108.72,81.86,43.13,37.86,156.12
2024-08-30,100.25,29.15,74.36,49.76,22.86,57.6,98.21,74.29,92.1,27.12,25.04,74.17,70.26,64.23,28.74,50.85,170.47,49.12,79.34,36.48,51.29,81.29,97.26,52.38,41.06,48.04,105.05,66.38,130.26,70.79,99.53,147.76,96.82,95.24,107.67,32.36,20.27,34.44,23.52,26.5,25.88,29.65,23.8,23.6,22.37,28.58,46.38,37.28,51.88,79.37,217.51,127.43,110.85,60.5,71.7463,288.1,252.79,46.82,95.13,165.09,78.18,50.66,100.54,65.35,45.64,45.74,131.46,110.165,82.51,43.55,38.145,157.2
2024-09-03,100.36,28.93,74.45,49.78,22.84,57.63,98.04,73.39,91.37,26.91,24.37,73.95,68.54,63.72,28.78,51.12,163.1,49.09,78.68,36.15,51.39,80.19,97.01,52.46,41.07,46.79,103.92,66.14,127.61,71.66,99.53,141.58,95.93,95.34,107.7,32.11,20.2,34.82,23.55,26.225,25.91,29.6,23.57,23.62,22.4,28.91,46.41,36.96,51.84,79.52,218.86,123.95,109.75,61.19,68.5863,286.95,246.25,46.93,95.08,164.75,78.21,50.68,100.64,64.8,44.505,45.4,128.55,105.105,83.09,43.65,38.09,156.9
2024-09-04,100.8,29.03,74.78,49.97,23.03,57.73,98.51,73.32,91.78,26.99,24.01,73.76,68.49,63.68,28.84,51.3,162.59,49.44,78.97,36.3,51.61,80.09,97.74,52.88,41.49,46.12,103.8,66.02,127.7,72.12,99.81,141.04,96.34,95.6,107.87,32.31,20.36,35.2,23.655,26.335,26.02,29.75,23.67,23.84,22.46,29.21,46.47,37.08,52.09,80.19,219.57,122.14,109.61,61.86,68.4388,286.49,246.04,47.01,95.35,166.05,78.59,50.79,100.75,65.07,43.89,45.45,128.68,104.835,83.48,43.75,38.415,156.63
